CustID|ElecOrGas|Disconnect Doc|Move In Date|Move Out Date|Bill Year|Bill Month|Span Days|Meter Read Date|Meter Read Type|Consumption|Exception Code
105638659|1|N|20080604|99991231|2013|5|33|20130515|A|11280|
105638659|1|N|20080604|99991231|2013|6|29|20130613|A|11400|
106662846|1|N|20080530|99991231|2011|6|34|20110608|E|4960|
106662846|1|N|20080530|99991231|2011|7|28|20110706|A|3520|
106662846|1|N|20080530|99991231|2011|8|30|20110805|A|3680|
106662846|1|N|20080530|99991231|2011|9|29|20110903|A|4960|
106662846|1|N|20080530|99991231|2011|10|32|20111005|A|6400|
106662846|1|N|20080530|99991231|2011|11|28|20111102|A|5920|
106662846|1|N|20080530|99991231|2011|12|34|20111206|A|4800|
106662846|1|N|20080530|99991231|2012|1|34|20120109|A|5280|
106662846|1|N|20080530|99991231|2012|2|30|20120208|A|4320|
106662846|1|N|20080530|99991231|2012|3|29|20120308|E|4000|
106662846|1|N|20080530|99991231|2012|4|33|20120410|A|4000|
106662846|1|N|20080530|99991231|2012|5|28|20120508|A|3840|
106662846|1|N|20080530|99991231|2012|6|30|20120607|A|4000|
106662846|1|N|20080530|99991231|2012|7|32|20120709|A|4480|
106662846|1|N|20080530|99991231|2012|8|29|20120807|A|4640|
106662846|1|N|20080530|99991231|2012|9|30|20120906|A|5920|
106662846|1|N|20080530|99991231|2012|10|29|20121005|A|7680|
106662846|1|N|20080530|99991231|2012|11|31|20121105|E|6400|
106662846|1|N|20080530|99991231|2012|12|31|20121206|A|5760|
106662846|1|N|20080530|99991231|2013|1|32|20130107|A|4800|
106662846|1|N|20080530|99991231|2013|2|30|20130206|A|4480|
106662846|1|N|20080530|99991231|2013|3|29|20130307|A|4320|
106662846|1|N|20080530|99991231|2013|4|32|20130408|A|4320|
106662846|1|N|20080530|99991231|2013|5|31|20130509|A|4640|
106662846|1|N|20080530|99991231|2013|6|29|20130607|A|4640|
102453525|1|N|20080617|99991231|2011|6|29|20110621|A|1200|
102453525|1|N|20080617|99991231|2011|7|34|20110725|A|1200|
102453525|1|N|20080617|99991231|2011|8|26|20110820|A|800|
102453525|1|N|20080617|99991231|2011|9|31|20110920|A|1600|
102453525|1|N|20080617|99991231|2011|10|29|20111019|A|3600|
102453525|1|N|20080617|99991231|2011|11|33|20111121|A|1200|
102453525|1|N|20080617|99991231|2011|12|32|20111223|A|1200|
102453525|1|N|20080617|99991231|2012|1|32|20120124|A|800|
102453525|1|N|20080617|99991231|2012|2|29|20120222|A|800|
102453525|1|N|20080617|99991231|2012|3|30|20120323|A|800|
102453525|1|N|20080617|99991231|2012|4|33|20120425|A|1200|
102453525|1|N|20080617|99991231|2012|5|28|20120523|A|800|
102453525|1|N|20080617|99991231|2012|6|30|20120622|A|1200|
102453525|1|N|20080617|99991231|2012|7|32|20120724|A|1200|
102453525|1|N|20080617|99991231|2012|8|29|20120822|A|800|
102453525|1|N|20080617|99991231|2012|9|30|20120921|A|2400|
102453525|1|N|20080617|99991231|2012|10|28|20121019|E|3600|
102453525|1|N|20080617|99991231|2012|11|31|20121119|A|1600|
102453525|1|N|20080617|99991231|2012|12|31|20121220|A|800|
102453525|1|N|20080617|99991231|2013|1|34|20130123|A|1600|
102453525|1|N|20080617|99991231|2013|2|30|20130222|A|1200|
102453525|1|N|20080617|99991231|2013|3|28|20130322|A|800|
102453525|1|N|20080617|99991231|2013|4|33|20130424|A|800|
102453525|1|N|20080617|99991231|2013|5|29|20130523|A|1200|
102453525|1|N|20080617|99991231|2013|6|32|20130624|A|2000|
106108353|1|N|20080601|99991231|2011|6|31|20110531|A|14927|
106108353|1|N|20080601|99991231|2011|7|30|20110630|A|10342|
106108353|1|N|20080601|99991231|2011|8|31|20110731|A|10907|
106108353|1|N|20080601|99991231|2011|9|31|20110831|A|11075|
106108353|1|N|20080601|99991231|2011|10|30|20110930|A|15875|
106108353|1|N|20080601|99991231|2011|11|31|20111031|A|17180|
106108353|1|N|20080601|99991231|2011|12|30|20111130|A|18781|
106108353|1|N|20080601|99991231|2012|1|31|20111231|A|18852|
106108353|1|N|20080601|99991231|2012|2|31|20120131|A|22107|
106108353|1|N|20080601|99991231|2012|3|29|20120229|A|20249|
106108353|1|N|20080601|99991231|2012|4|31|20120331|A|16745|
106108353|1|N|20080601|99991231|2012|5|30|20120430|A|14129|
106108353|1|N|20080601|99991231|2012|6|31|20120531|A|16406|
106108353|1|N|20080601|99991231|2012|7|30|20120630|A|13839|
106108353|1|N|20080601|99991231|2012|8|31|20120731|A|13972|
106108353|1|N|20080601|99991231|2012|9|31|20120831|A|12591|
106108353|1|N|20080601|99991231|2012|10|30|20120930|A|16690|
106108353|1|N|20080601|99991231|2012|11|31|20121031|A|19754|
106108353|1|N|20080601|99991231|2012|12|30|20121130|A|19804|
106108353|1|N|20080601|99991231|2013|1|31|20121231|A|18993|
106108353|1|N|20080601|99991231|2013|2|31|20130131|A|21289|
106108353|1|N|20080601|99991231|2013|3|28|20130228|A|19816|
106108353|1|N|20080601|99991231|2013|4|31|20130331|A|20750|
106108353|1|N|20080601|99991231|2013|5|30|20130430|A|17395|
106108353|1|N|20080601|99991231|2013|6|31|20130531|A|17915|
104419900|1|N|20080619|99991231|2011|6|30|20110625|A|1120|
104419900|1|N|20080619|99991231|2011|7|31|20110726|A|1680|
104419900|1|N|20080619|99991231|2011|8|30|20110825|A|1520|
104419900|1|N|20080619|99991231|2011|9|28|20110922|A|2080|
104419900|1|N|20080619|99991231|2011|10|29|20111021|A|2640|
104419900|1|N|20080619|99991231|2011|11|32|20111122|A|2320|
104419900|1|N|20080619|99991231|2011|12|35|20111227|A|2960|
104419900|1|N|20080619|99991231|2012|1|30|20120126|A|3120|
104419900|1|N|20080619|99991231|2012|2|29|20120224|A|3600|
104419900|1|N|20080619|99991231|2012|3|32|20120327|A|3200|
104419900|1|N|20080619|99991231|2012|4|31|20120427|A|2480|
104419900|1|N|20080619|99991231|2012|5|28|20120525|A|1280|
104419900|1|N|20080619|99991231|2012|6|32|20120626|E|1200|
104419900|1|N|20080619|99991231|2012|7|29|20120725|A|1600|
104419900|1|N|20080619|99991231|2012|8|30|20120824|A|1120|
104419900|1|N|20080619|99991231|2012|9|32|20120925|A|1520|
104419900|1|N|20080619|99991231|2012|10|29|20121024|A|1600|
104419900|1|N|20080619|99991231|2012|11|33|20121126|A|3760|
104419900|1|N|20080619|99991231|2012|12|31|20121227|A|4400|
104419900|1|N|20080619|99991231|2013|1|29|20130125|E|3040|
104419900|1|N|20080619|99991231|2013|2|31|20130225|A|6080|
104419900|1|N|20080619|99991231|2013|3|30|20130327|A|4160|
104419900|1|N|20080619|99991231|2013|4|30|20130426|E|2400|
104419900|1|N|20080619|99991231|2013|5|32|20130528|A|3120|
104419900|1|N|20080619|99991231|2013|6|29|20130626|E|1120|
102054448|1|N|20080619|99991231|2011|6|30|20110625|A|14960|
102054448|1|N|20080619|99991231|2011|7|31|20110726|A|9440|
102054448|1|N|20080619|99991231|2011|8|30|20110825|A|11600|
102054448|1|N|20080619|99991231|2011|9|28|20110922|A|16880|
102054448|1|N|20080619|99991231|2011|10|29|20111021|A|20240|
102054448|1|N|20080619|99991231|2011|11|32|20111122|A|23680|
102054448|1|N|20080619|99991231|2011|12|35|20111227|A|24080|
102054448|1|N|20080619|99991231|2012|1|30|20120126|A|23200|
102054448|1|N|20080619|99991231|2012|2|29|20120224|A|24480|
102054448|1|N|20080619|99991231|2012|3|32|20120327|A|24880|
102054448|1|N|20080619|99991231|2012|4|31|20120427|A|20000|
102054448|1|N|20080619|99991231|2012|5|28|20120525|A|19600|
102054448|1|N|20080619|99991231|2012|6|32|20120626|E|15760|
102054448|1|N|20080619|99991231|2012|7|29|20120725|A|10080|
102054448|1|N|20080619|99991231|2012|8|30|20120824|A|11520|
102054448|1|N|20080619|99991231|2012|9|32|20120925|A|19520|
102054448|1|N|20080619|99991231|2012|10|29|20121024|A|20400|
102054448|1|N|20080619|99991231|2012|11|33|20121126|A|23440|
102054448|1|N|20080619|99991231|2012|12|31|20121227|A|23600|
102054448|1|N|20080619|99991231|2013|1|29|20130125|E|22400|
102054448|1|N|20080619|99991231|2013|2|31|20130225|A|23360|
102054448|1|N|20080619|99991231|2013|3|30|20130327|A|25760|
102054448|1|N|20080619|99991231|2013|4|30|20130426|E|19360|
102054448|1|N|20080619|99991231|2013|5|32|20130528|A|22080|
102054448|1|N|20080619|99991231|2013|6|29|20130626|E|14320|
100151392|1|N|20080614|99991231|2011|6|32|20110621|A|26480|
100151392|1|N|20080614|99991231|2011|7|30|20110721|A|29920|
100151392|1|N|20080614|99991231|2011|8|32|20110822|A|28240|
100151392|1|N|20080614|99991231|2011|9|30|20110921|A|26560|
100151392|1|N|20080614|99991231|2011|10|28|20111019|A|18240|
100151392|1|N|20080614|99991231|2011|11|30|20111118|A|18640|
100151392|1|N|20080614|99991231|2011|12|33|20111221|A|20560|
100151392|1|N|20080614|99991231|2012|1|35|20120125|A|21120|
100151392|1|N|20080614|99991231|2012|2|28|20120222|A|17280|
100151392|1|N|20080614|99991231|2012|3|30|20120323|A|20080|
100151392|1|N|20080614|99991231|2012|4|33|20120425|A|20640|
100151392|1|N|20080614|99991231|2012|5|28|20120523|A|19440|
100151392|1|N|20080614|99991231|2012|6|33|20120625|A|27760|
100151392|1|N|20080614|99991231|2012|7|29|20120724|A|29600|
100151392|1|N|20080614|99991231|2012|8|29|20120822|A|25360|
100151392|1|N|20080614|99991231|2012|9|30|20120921|A|24640|
100151392|1|N|20080614|99991231|2012|10|28|20121019|A|18800|
100151392|1|N|20080614|99991231|2012|11|31|20121119|A|21200|
100151392|1|N|20080614|99991231|2012|12|32|20121221|A|20480|
100151392|1|N|20080614|99991231|2013|1|34|20130124|A|20880|
100151392|1|N|20080614|99991231|2013|2|29|20130222|A|18880|
100151392|1|N|20080614|99991231|2013|3|29|20130323|A|19280|
100151392|1|N|20080614|99991231|2013|4|32|20130424|A|21040|
100151392|1|N|20080614|99991231|2013|5|30|20130524|A|22240|
100151392|1|N|20080614|99991231|2013|6|31|20130624|A|23760|
102392559|1|N|20080422|99991231|2011|6|29|20110527|A|23280|
102392559|1|N|20080422|99991231|2011|7|32|20110628|A|16800|
102392559|1|N|20080422|99991231|2011|8|31|20110729|A|9840|
102392559|1|N|20080422|99991231|2011|9|28|20110826|A|10400|
102392559|1|N|20080422|99991231|2011|10|33|20110928|A|23920|
102392559|1|N|20080422|99991231|2011|11|28|20111026|A|23840|
102392559|1|N|20080422|99991231|2011|12|33|20111128|A|27680|
102392559|1|N|20080422|99991231|2012|1|30|20111228|A|26080|
102392559|1|N|20080422|99991231|2012|2|34|20120131|A|27600|
102392559|1|N|20080422|99991231|2012|3|28|20120228|A|25680|
102392559|1|N|20080422|99991231|2012|4|34|20120402|A|27360|
102392559|1|N|20080422|99991231|2012|5|29|20120501|A|22160|
102392559|1|N|20080422|99991231|2012|6|30|20120531|A|24640|
102392559|1|N|20080422|99991231|2012|7|29|20120629|A|13520|
102392559|1|N|20080422|99991231|2012|8|32|20120731|A|8880|
102392559|1|N|20080422|99991231|2012|9|28|20120828|E|11040|
102392559|1|N|20080422|99991231|2012|10|30|20120927|A|20800|
102392559|1|N|20080422|99991231|2012|11|28|20121025|A|24480|
102392559|1|N|20080422|99991231|2012|12|35|20121129|A|30960|
102392559|1|N|20080422|99991231|2013|1|34|20130102|A|26960|
102392559|1|N|20080422|99991231|2013|2|27|20130129|E|22640|
102392559|1|N|20080422|99991231|2013|3|30|20130228|A|27920|
102392559|1|N|20080422|99991231|2013|4|32|20130401|A|27120|
102392559|1|N|20080422|99991231|2013|5|29|20130430|A|23840|
102392559|1|N|20080422|99991231|2013|6|30|20130530|A|24720|
101318448|1|N|20080524|99991231|2011|6|31|20110603|A|1920|
101318448|1|N|20080524|99991231|2011|7|28|20110701|A|1920|
101318448|1|N|20080524|99991231|2011|8|31|20110801|A|2560|
101318448|1|N|20080524|99991231|2011|9|31|20110901|A|2560|
101318448|1|N|20080524|99991231|2011|10|29|20110930|A|1280|
101318448|1|N|20080524|99991231|2011|11|28|20111028|A|1920|
101318448|1|N|20080524|99991231|2011|12|35|20111202|A|1920|
101318448|1|N|20080524|99991231|2012|1|33|20120104|A|1280|
101318448|1|N|20080524|99991231|2012|2|33|20120206|A|2560|
101318448|1|N|20080524|99991231|2012|3|25|20120302|A|1920|
101318448|1|N|20080524|99991231|2012|4|33|20120404|A|1920|
101318448|1|N|20080524|99991231|2012|5|29|20120503|A|1920|
101318448|1|N|20080524|99991231|2012|6|30|20120602|A|2560|
101318448|1|N|20080524|99991231|2012|7|31|20120703|E|1920|
101318448|1|N|20080524|99991231|2012|8|30|20120802|A|5120|
101318448|1|N|20080524|99991231|2012|9|29|20120812|A|2560|
101318448|1|N|20080524|99991231|2012|10|32|20121002|A|3200|
101318448|1|N|20080524|99991231|2012|11|29|20121031|A|1920|
101318448|1|N|20080524|99991231|2012|12|34|20121204|A|2560|
101318448|1|N|20080524|99991231|2013|1|32|20130105|A|2560|
101318448|1|N|20080524|99991231|2013|2|28|20130202|A|2560|
101318448|1|N|20080524|99991231|2013|3|30|20130304|A|2560|
101318448|1|N|20080524|99991231|2013|4|31|20130404|A|2560|
101318448|1|N|20080524|99991231|2013|5|29|20130503|A|2560|
101318448|1|N|20080524|99991231|2013|6|32|20130604|A|2560|
107616197|1|N|20080523|99991231|2011|6|30|20110601|A|8832|
107616197|1|N|20080523|99991231|2011|7|29|20110630|A|10203|
107616197|1|N|20080523|99991231|2011|8|32|20110801|A|11687|
107616197|1|N|20080523|99991231|2011|9|29|20110830|A|10823|
107616197|1|N|20080523|99991231|2011|10|30|20110929|A|9885|
107616197|1|N|20080523|99991231|2011|11|29|20111028|A|10359|
107616197|1|N|20080523|99991231|2011|12|34|20111201|A|12261|
107616197|1|N|20080523|99991231|2012|1|34|20120104|A|14818|
107616197|1|N|20080523|99991231|2012|2|29|20120202|A|12640|
107616197|1|N|20080523|99991231|2012|3|28|20120301|A|12082|
107616197|1|N|20080523|99991231|2012|4|33|20120403|A|12061|
107616197|1|N|20080523|99991231|2012|5|29|20120502|A|12675|
107616197|1|N|20080523|99991231|2012|6|30|20120601|A|10865|
107616197|1|N|20080523|99991231|2012|7|31|20120702|A|12942|
107616197|1|N|20080523|99991231|2012|8|30|20120801|A|15171|
107616197|1|N|20080523|99991231|2012|9|29|20120830|A|9808|
107616197|1|N|20080523|99991231|2012|10|32|20121001|A|8715|
107616197|1|N|20080523|99991231|2012|11|28|20121029|A|8436|
107616197|1|N|20080523|99991231|2012|12|32|20121130|A|9654|
107616197|1|N|20080523|99991231|2013|1|34|20130103|A|10421|
107616197|1|N|20080523|99991231|2013|2|28|20130131|A|10002|
107616197|1|N|20080523|99991231|2013|3|29|20130301|A|9775|
107616197|1|N|20080523|99991231|2013|4|33|20130403|A|9996|
107616197|1|N|20080523|99991231|2013|5|29|20130502|A|6699|
107616197|1|N|20080523|99991231|2013|6|32|20130603|A|5999|
102990091|1|N|20080614|99991231|2011|6|32|20110621|A|2686|
102990091|1|N|20080614|99991231|2011|7|30|20110721|A|3141|
102990091|1|N|20080614|99991231|2011|8|32|20110822|A|3436|
102990091|1|N|20080614|99991231|2011|9|30|20110921|A|2588|
102990091|1|N|20080614|99991231|2011|10|28|20111019|A|2065|
102990091|1|N|20080614|99991231|2011|11|30|20111118|A|2081|
102990091|1|N|20080614|99991231|2011|12|33|20111221|A|1966|
102990091|1|N|20080614|99991231|2012|1|35|20120125|A|1940|
102990091|1|N|20080614|99991231|2012|2|28|20120222|A|1759|
102990091|1|N|20080614|99991231|2012|3|30|20120323|A|1908|
102990091|1|N|20080614|99991231|2012|4|33|20120425|A|1740|
102990091|1|N|20080614|99991231|2012|5|28|20120523|A|1650|
102990091|1|N|20080614|99991231|2012|6|33|20120625|A|2530|
102990091|1|N|20080614|99991231|2012|7|29|20120724|A|2911|
102990091|1|N|20080614|99991231|2012|8|29|20120822|A|2469|
102990091|1|N|20080614|99991231|2012|9|30|20120921|A|2214|
102990091|1|N|20080614|99991231|2012|10|28|20121019|A|1484|
102990091|1|N|20080614|99991231|2012|11|31|20121119|A|1643|
102990091|1|N|20080614|99991231|2012|12|32|20121221|A|1681|
102990091|1|N|20080614|99991231|2013|1|34|20130124|A|1909|
102990091|1|N|20080614|99991231|2013|2|29|20130222|A|1604|
102990091|1|N|20080614|99991231|2013|3|29|20130323|A|1596|
102990091|1|N|20080614|99991231|2013|4|32|20130424|A|1663|
102990091|1|N|20080614|99991231|2013|5|30|20130524|A|1635|
102990091|1|N|20080614|99991231|2013|6|31|20130624|A|1778|
104488877|1|N|20080601|99991231|2011|6|31|20110531|A|16450|
104488877|1|N|20080601|99991231|2011|7|30|20110630|A|10891|
104488877|1|N|20080601|99991231|2011|8|31|20110731|A|6212|
104488877|1|N|20080601|99991231|2011|9|31|20110831|A|12549|
104488877|1|N|20080601|99991231|2011|10|30|20110930|A|16276|
104488877|1|N|20080601|99991231|2011|11|31|20111031|A|17457|
104488877|1|N|20080601|99991231|2011|12|30|20111130|A|18823|
104488877|1|N|20080601|99991231|2012|1|31|20111231|A|16250|
104488877|1|N|20080601|99991231|2012|2|31|20120131|A|19693|
104488877|1|N|20080601|99991231|2012|3|29|20120229|A|18174|
104488877|1|N|20080601|99991231|2012|4|31|20120331|A|18665|
104488877|1|N|20080601|99991231|2012|5|30|20120430|A|15181|
104488877|1|N|20080601|99991231|2012|6|31|20120531|A|18142|
104488877|1|N|20080601|99991231|2012|7|30|20120630|A|10129|
104488877|1|N|20080601|99991231|2012|8|31|20120731|A|6918|
104488877|1|N|20080601|99991231|2012|9|31|20120831|A|12291|
104488877|1|N|20080601|99991231|2012|10|30|20120930|E|16928|
104488877|1|N|20080601|99991231|2012|11|31|20121031|E|18244|
104488877|1|N|20080601|99991231|2012|12|30|20121130|E|17610|
104488877|1|N|20080601|99991231|2013|1|31|20121231|E|17653|
104488877|1|N|20080601|99991231|2013|2|31|20130131|E|18751|
104488877|1|N|20080601|99991231|2013|3|28|20130228|E|17627|
104488877|1|N|20080601|99991231|2013|4|31|20130331|A|19522|
104488877|1|N|20080601|99991231|2013|5|30|20130430|A|17949|
104488877|1|N|20080601|99991231|2013|6|31|20130531|A|19278|
108242243|1|N|20080618|99991231|2011|6|30|20110624|E|13400|
108242243|1|N|20080618|99991231|2011|7|33|20110727|E|15600|
108242243|1|N|20080618|99991231|2011|8|28|20110824|E|13000|
108242243|1|N|20080618|99991231|2011|9|29|20110922|E|13600|
108242243|1|N|20080618|99991231|2011|10|29|20111021|E|400|
108242243|1|N|20080618|99991231|2011|11|32|20111122|E|14600|
108242243|1|N|20080618|99991231|2011|12|36|20111228|E|15000|
108242243|1|N|20080618|99991231|2012|1|30|20120127|E|10800|
108242243|1|N|20080618|99991231|2012|2|27|20120223|E|11000|
108242243|1|N|20080618|99991231|2012|3|34|20120328|A|42600|
108242243|1|N|20080618|99991231|2012|4|31|20120428|A|15200|
108242243|1|N|20080618|99991231|2012|5|31|20120529|E|15000|
108242243|1|N|20080618|99991231|2012|6|28|20120626|E|12600|
108242243|1|N|20080618|99991231|2012|7|29|20120725|E|13800|
108242243|1|N|20080618|99991231|2012|8|30|20120824|E|14000|
108242243|1|N|20080618|99991231|2012|9|31|20120924|E|13600|
108242243|1|N|20080618|99991231|2012|10|29|20121023|E|1200|
108242243|1|N|20080618|99991231|2012|11|29|20121121|E|13200|
108242243|1|N|20080618|99991231|2012|12|36|20121227|A|26000|
108242243|1|N|20080618|99991231|2013|1|32|20130128|A|16000|
108242243|1|N|20080618|99991231|2013|2|28|20130225|A|15200|
108242243|1|N|20080618|99991231|2013|3|30|20130327|A|15400|
108242243|1|N|20080618|99991231|2013|4|30|20130426|A|16200|
108242243|1|N|20080618|99991231|2013|5|32|20130528|E|15400|
108242243|1|N|20080618|99991231|2013|6|30|20130627|E|13600|
102426224|1|N|20080606|99991231|2011|6|31|20110613|A|17720|
102426224|1|N|20080606|99991231|2011|7|31|20110714|A|19760|
102426224|1|N|20080606|99991231|2011|8|29|20110812|A|20640|
102426224|1|N|20080606|99991231|2011|9|31|20110912|A|17840|
102426224|1|N|20080606|99991231|2011|10|29|20111011|A|16560|
102426224|1|N|20080606|99991231|2011|11|29|20111109|A|15080|
102426224|1|N|20080606|99991231|2011|12|36|20111215|A|18080|
102426224|1|N|20080606|99991231|2012|1|33|20120117|A|16160|
102426224|1|N|20080606|99991231|2012|2|28|20120214|A|15640|
102426224|1|N|20080606|99991231|2012|3|30|20120315|A|17040|
102426224|1|N|20080606|99991231|2012|4|33|20120417|A|17920|
102426224|1|N|20080606|99991231|2012|5|28|20120515|A|15840|
102426224|1|N|20080606|99991231|2012|6|31|20120615|A|19240|
102426224|1|N|20080606|99991231|2012|7|29|20120714|A|20360|
102426224|1|N|20080606|99991231|2012|8|30|20120813|A|21360|
102426224|1|N|20080606|99991231|2012|9|31|20120913|A|21160|
102426224|1|N|20080606|99991231|2012|10|29|20121012|A|16440|
102426224|1|N|20080606|99991231|2012|11|28|20121109|A|15160|
102426224|1|N|20080606|99991231|2012|12|33|20121212|A|15680|
102426224|1|N|20080606|99991231|2013|1|35|20130116|A|15960|
102426224|1|N|20080606|99991231|2013|2|28|20130213|A|12760|
102426224|1|N|20080606|99991231|2013|3|29|20130314|A|13640|
102426224|1|N|20080606|99991231|2013|4|33|20130416|A|15600|
102426224|1|N|20080606|99991231|2013|5|29|20130515|A|16240|
102426224|1|N|20080606|99991231|2013|6|30|20130614|A|18080|
101336923|2|N|20080603|99991231|2011|6|30|20110609|A|33.2|
101336923|2|N|20080603|99991231|2011|7|33|20110712|A|6.3|
101336923|2|N|20080603|99991231|2011|8|29|20110810|A|2|
101336923|2|N|20080603|99991231|2011|9|30|20110909|A|2|
101336923|2|N|20080603|99991231|2011|10|27|20111006|A|9.6|
101336923|2|N|20080603|99991231|2011|11|29|20111104|A|40.6|
101336923|2|N|20080603|99991231|2011|12|35|20111209|A|91.3|
101336923|2|N|20080603|99991231|2012|1|33|20120111|A|108.1|
101336923|2|N|20080603|99991231|2012|2|31|20120211|A|114.2|
101336923|2|N|20080603|99991231|2012|3|26|20120308|A|79|
101336923|2|N|20080603|99991231|2012|4|35|20120412|A|32.6|
101336923|2|N|20080603|99991231|2012|5|28|20120510|E|12.8|
101336923|2|N|20080603|99991231|2012|6|33|20120612|A|13.6|
101336923|2|N|20080603|99991231|2012|7|29|20120711|E|3.4|
101336923|2|N|20080603|99991231|2012|8|29|20120809|A|0.5|
101336923|2|N|20080603|99991231|2012|9|32|20120910|E|5.6|
101336923|2|N|20080603|99991231|2012|10|29|20121009|A|6.4|
101336923|2|N|20080603|99991231|2012|11|29|20121107|A|38.5|
101336923|2|N|20080603|99991231|2012|12|31|20121208|A|60.8|
101336923|2|N|20080603|99991231|2013|1|34|20130111|A|98.7|
101336923|2|N|20080603|99991231|2013|2|28|20130208|A|104|
101336923|2|N|20080603|99991231|2013|3|31|20130311|E|105|
101336923|2|N|20080603|99991231|2013|4|30|20130410|A|52.4|
101336923|2|N|20080603|99991231|2013|5|30|20130510|A|33.6|
101336923|2|N|20080603|99991231|2013|6|32|20130611|A|7.2|
105820482|1|N|20080601|99991231|2011|6|31|20110531|A|20733|
105820482|1|N|20080601|99991231|2011|7|30|20110630|A|12128|
105820482|1|N|20080601|99991231|2011|8|31|20110731|A|7302|
105820482|1|N|20080601|99991231|2011|9|31|20110831|A|10686|
105820482|1|N|20080601|99991231|2011|10|30|20110930|A|20283|
105820482|1|N|20080601|99991231|2011|11|31|20111031|A|22184|
105820482|1|N|20080601|99991231|2011|12|30|20111130|A|20407|
105820482|1|N|20080601|99991231|2012|1|31|20111231|A|18268|
105820482|1|N|20080601|99991231|2012|2|31|20120131|A|21089|
105820482|1|N|20080601|99991231|2012|3|29|20120229|A|20380|
105820482|1|N|20080601|99991231|2012|4|31|20120331|A|21524|
105820482|1|N|20080601|99991231|2012|5|30|20120430|A|18144|
105820482|1|N|20080601|99991231|2012|6|31|20120531|A|22093|
105820482|1|N|20080601|99991231|2012|7|30|20120630|A|11158|
105820482|1|N|20080601|99991231|2012|8|31|20120731|A|7830|
105820482|1|N|20080601|99991231|2012|9|31|20120831|A|11807|
105820482|1|N|20080601|99991231|2012|10|30|20120930|A|21731|
105820482|1|N|20080601|99991231|2012|11|31|20121031|A|23185|
105820482|1|N|20080601|99991231|2012|12|30|20121130|A|21625|
105820482|1|N|20080601|99991231|2013|1|31|20121231|A|20136|
105820482|1|N|20080601|99991231|2013|2|31|20130131|A|21698|
105820482|1|N|20080601|99991231|2013|3|28|20130228|A|18929|
105820482|1|N|20080601|99991231|2013|4|31|20130331|A|21710|
105820482|1|N|20080601|99991231|2013|5|30|20130430|A|20027|
105820482|1|N|20080601|99991231|2013|6|31|20130531|A|23486|
107588508|1|N|20080601|99991231|2011|6|31|20110531|A|24816|
107588508|1|N|20080601|99991231|2011|7|30|20110630|A|18643|
107588508|1|N|20080601|99991231|2011|8|31|20110731|A|17180|
107588508|1|N|20080601|99991231|2011|9|31|20110831|A|19711|
107588508|1|N|20080601|99991231|2011|10|30|20110930|A|24498|
107588508|1|N|20080601|99991231|2011|11|31|20111031|A|25814|
107588508|1|N|20080601|99991231|2011|12|30|20111130|A|23316|
107588508|1|N|20080601|99991231|2012|1|31|20111231|A|18855|
107588508|1|N|20080601|99991231|2012|2|31|20120131|A|23675|
107588508|1|N|20080601|99991231|2012|3|29|20120229|A|22332|
107588508|1|N|20080601|99991231|2012|4|31|20120331|A|24398|
107588508|1|N|20080601|99991231|2012|5|30|20120430|A|20705|
107588508|1|N|20080601|99991231|2012|6|31|20120531|A|24580|
107588508|1|N|20080601|99991231|2012|7|30|20120630|A|17149|
107588508|1|N|20080601|99991231|2012|8|31|20120731|A|20067|
107588508|1|N|20080601|99991231|2012|9|31|20120831|A|16060|
107588508|1|N|20080601|99991231|2012|10|30|20120930|A|21253|
107588508|1|N|20080601|99991231|2012|11|31|20121031|A|23163|
107588508|1|N|20080601|99991231|2012|12|30|20121130|A|21130|
107588508|1|N|20080601|99991231|2013|1|31|20121231|A|19837|
107588508|1|N|20080601|99991231|2013|2|31|20130131|A|22221|
107588508|1|N|20080601|99991231|2013|3|28|20130228|A|21605|
107588508|1|N|20080601|99991231|2013|4|31|20130331|A|22971|
107588508|1|N|20080601|99991231|2013|5|30|20130430|A|21232|
107588508|1|N|20080601|99991231|2013|6|31|20130531|A|24276|
100718698|2|N|20080619|99991231|2011|6|32|20110627|A|0|
100718698|2|N|20080619|99991231|2011|7|30|20110727|A|0|
100718698|2|N|20080619|99991231|2011|8|30|20110826|A|0|
100718698|2|N|20080619|99991231|2011|9|28|20110923|A|0|
100718698|2|N|20080619|99991231|2011|10|31|20111024|A|0.9|
100718698|2|N|20080619|99991231|2011|11|30|20111123|A|4.3|
100718698|2|N|20080619|99991231|2011|12|36|20111229|A|10|
100718698|2|N|20080619|99991231|2012|1|33|20120131|A|12.3|
100718698|2|N|20080619|99991231|2012|2|27|20120227|E|10.5|
100718698|2|N|20080619|99991231|2012|3|30|20120328|A|3.1|
100718698|2|N|20080619|99991231|2012|4|30|20120427|A|4|
100718698|2|N|20080619|99991231|2012|5|33|20120530|A|0|
100718698|2|N|20080619|99991231|2012|6|28|20120627|A|0|
100718698|2|N|20080619|99991231|2012|7|30|20120727|A|0|
100718698|2|N|20080619|99991231|2012|8|31|20120827|A|0|
100718698|2|N|20080619|99991231|2012|9|30|20120926|E|0|
100718698|2|N|20080619|99991231|2012|10|29|20121025|A|1.8|
100718698|2|N|20080619|99991231|2012|11|34|20121128|A|7.5|
100718698|2|N|20080619|99991231|2012|12|29|20121227|E|8.5|
